ID,cb_person_cred_hist_length,loan_amnt,loan_int_rate,loan_intent,loan_percent_income,person_education,person_gender,person_home_ownership,person_income,previous_loan_defaults_on_file,loan_status
2413,2.0,5000.0,10.59,MEDICAL,0.04,Master,male,MORTGAGE,115010.0,Yes,0.0
2414,5.0,8000.0,11.99,PERSONAL,0.09,Master,female,MORTGAGE,91273.0,Yes,0.0
2415,5.0,9061.0,13.36,MEDICAL,0.11,High School,male,RENT,82611.0,Yes,0.0
2416,4.0,1400.0,5.42,DEBTCONSOLIDATION,0.02,High School,male,MORTGAGE,65742.0,No,0.0
2417,2.0,15000.0,8.94,VENTURE,0.09,High School,male,MORTGAGE,158215.0,No,0.0
2418,5.0,13752.0,12.05,MEDICAL,0.17,High School,male,MORTGAGE,80453.0,No,1.0
2419,10.0,14740.0,10.08,PERSONAL,0.27,Master,male,MORTGAGE,53642.0,No,0.0
2420,5.0,14400.0,11.14,MEDICAL,0.18,High School,female,RENT,78989.0,Yes,0.0
2421,7.0,10200.0,15.99,DEBTCONSOLIDATION,0.05,Bachelor,male,RENT,190491.0,No,1.0
2422,3.0,20000.0,13.48,HOMEIMPROVEMENT,0.28,Associate,male,MORTGAGE,71868.0,No,1.0
2423,3.0,16000.0,7.88,EDUCATION,0.23,Bachelor,male,MORTGAGE,68830.0,Yes,0.0
2424,10.0,10000.0,7.49,EDUCATION,0.19,Associate,male,RENT,52600.0,Yes,0.0
2425,4.0,10000.0,6.17,DEBTCONSOLIDATION,0.1,Master,male,RENT,103216.0,Yes,0.0
2426,10.0,5000.0,12.53,VENTURE,0.1,High School,male,RENT,49416.0,Yes,0.0
2427,13.0,5000.0,10.62,MEDICAL,0.13,Bachelor,male,RENT,39669.0,No,0.0
2428,2.0,1500.0,11.12,VENTURE,0.04,Bachelor,female,RENT,38570.0,No,0.0
2429,17.0,35000.0,14.54,EDUCATION,0.22,High School,female,RENT,160447.0,No,1.0
2430,17.0,12000.0,5.42,EDUCATION,0.15,Master,male,RENT,78547.0,Yes,0.0
2431,9.0,6400.0,10.59,EDUCATION,0.14,Bachelor,male,RENT,44269.0,Yes,0.0
2432,8.0,12000.0,13.55,HOMEIMPROVEMENT,0.08,Master,male,MORTGAGE,156956.0,Yes,0.0
2433,2.0,1500.0,13.99,EDUCATION,0.13,Master,male,RENT,11251.0,No,1.0
2434,15.0,16000.0,16.4,DEBTCONSOLIDATION,0.13,High School,male,RENT,118659.0,No,1.0
2435,3.0,7500.0,7.51,DEBTCONSOLIDATION,0.11,Bachelor,female,MORTGAGE,69730.0,Yes,0.0
2436,14.0,3000.0,13.85,EDUCATION,0.08,Bachelor,female,RENT,37254.0,No,1.0
2437,2.0,8000.0,12.21,DEBTCONSOLIDATION,0.18,Associate,male,RENT,45178.0,No,0.0
2438,2.0,4500.0,13.61,EDUCATION,0.2,Master,female,RENT,22958.0,No,1.0
2439,2.0,4500.0,9.76,HOMEIMPROVEMENT,0.08,Associate,male,RENT,58920.0,No,1.0
2440,5.0,15000.0,5.42,DEBTCONSOLIDATION,0.17,Bachelor,female,MORTGAGE,87036.0,Yes,0.0
2441,10.0,4200.0,8.63,MEDICAL,0.06,Master,female,RENT,72918.0,Yes,0.0
2442,6.0,8371.0,9.57,PERSONAL,0.08,High School,male,RENT,98598.0,Yes,0.0
2443,3.0,6000.0,16.32,DEBTCONSOLIDATION,0.16,Bachelor,male,RENT,37213.0,No,1.0
2444,8.0,10000.0,13.05,PERSONAL,0.13,Associate,male,MORTGAGE,76854.0,No,0.0
2445,9.0,2250.0,8.49,MEDICAL,0.1,High School,male,RENT,22776.0,Yes,0.0
2446,3.0,3000.0,9.96,DEBTCONSOLIDATION,0.13,Bachelor,male,OWN,22466.0,No,1.0
2447,6.0,2000.0,7.9,DEBTCONSOLIDATION,0.04,Master,male,RENT,48386.0,Yes,0.0
2448,5.0,18000.0,10.75,PERSONAL,0.18,Associate,male,OWN,98707.0,Yes,0.0
2449,13.0,3990.0,13.84,PERSONAL,0.18,Doctorate,female,RENT,22440.0,No,1.0
2450,11.0,14178.0,10.6,VENTURE,0.09,High School,female,MORTGAGE,156895.0,No,0.0
2451,6.0,15000.0,11.01,PERSONAL,0.19,Master,male,MORTGAGE,76928.0,No,0.0
2452,5.0,26000.0,15.96,MEDICAL,0.27,High School,female,MORTGAGE,94714.0,Yes,0.0
2453,4.0,12000.0,9.62,VENTURE,0.16,High School,male,MORTGAGE,72852.0,Yes,0.0
2454,6.0,4000.0,10.17,PERSONAL,0.03,Master,male,MORTGAGE,138648.0,Yes,0.0
2455,4.0,9250.0,9.91,PERSONAL,0.19,High School,male,RENT,47858.0,Yes,0.0
2456,5.0,4565.0,12.06,EDUCATION,0.14,Associate,male,RENT,32547.0,Yes,0.0
2457,3.0,10500.0,6.62,HOMEIMPROVEMENT,0.15,Bachelor,female,MORTGAGE,70120.0,Yes,0.0
2458,2.0,4500.0,12.42,VENTURE,0.06,Associate,male,RENT,75470.0,Yes,0.0
2459,14.0,16000.0,10.25,HOMEIMPROVEMENT,0.02,High School,female,OWN,721223.0,Yes,0.0
2460,15.0,6000.0,13.09,VENTURE,0.07,High School,female,RENT,85083.0,No,0.0
2461,4.0,10250.0,14.38,DEBTCONSOLIDATION,0.13,Associate,male,RENT,79915.0,No,1.0
2462,4.0,12000.0,10.81,PERSONAL,0.12,Bachelor,male,RENT,101791.0,Yes,0.0
2463,8.0,15000.0,10.27,HOMEIMPROVEMENT,0.19,Associate,female,MORTGAGE,77890.0,Yes,0.0
2464,7.0,3000.0,11.12,EDUCATION,0.02,Bachelor,male,RENT,128188.0,Yes,0.0
2465,3.0,6000.0,9.91,VENTURE,0.09,Bachelor,female,RENT,66611.0,Yes,0.0
2466,2.0,5000.0,7.49,VENTURE,0.17,Associate,male,RENT,29275.0,Yes,0.0
2467,2.0,15000.0,11.01,DEBTCONSOLIDATION,0.21,Bachelor,male,OTHER,71855.0,No,1.0
2468,4.0,5536.0,9.53,VENTURE,0.22,Bachelor,male,RENT,25449.0,Yes,0.0
2469,6.0,8000.0,9.32,EDUCATION,0.05,Master,male,MORTGAGE,162860.0,Yes,0.0
2470,9.0,4500.0,14.31,EDUCATION,0.12,High School,male,MORTGAGE,36733.0,Yes,0.0
2471,4.0,14000.0,11.56,MEDICAL,0.12,Bachelor,male,MORTGAGE,120990.0,No,0.0
2472,8.0,5600.0,13.43,VENTURE,0.04,High School,male,MORTGAGE,138785.0,No,0.0
2473,4.0,7000.0,5.42,PERSONAL,0.11,High School,male,MORTGAGE,61087.0,Yes,0.0
2474,6.0,3900.0,14.79,MEDICAL,0.16,Bachelor,male,RENT,24861.0,Yes,0.0
2475,3.0,1500.0,7.51,DEBTCONSOLIDATION,0.04,Master,female,RENT,36851.0,Yes,0.0
2476,6.0,25000.0,11.01,PERSONAL,0.22,Master,female,RENT,116125.0,Yes,0.0
2477,4.0,7000.0,14.26,HOMEIMPROVEMENT,0.18,High School,male,RENT,39521.0,No,1.0
2478,10.0,10000.0,11.01,PERSONAL,0.24,Bachelor,male,MORTGAGE,41848.0,No,0.0
2479,7.0,12250.0,11.26,PERSONAL,0.35,High School,male,RENT,34637.0,No,1.0
2480,8.0,22539.0,8.69,VENTURE,0.44,High School,male,MORTGAGE,51266.0,Yes,0.0
2481,4.0,1500.0,12.18,PERSONAL,0.07,Master,female,RENT,22563.0,No,1.0
2482,8.0,15000.0,11.23,MEDICAL,0.21,Associate,female,MORTGAGE,70364.0,Yes,0.0
2483,7.0,24250.0,11.01,DEBTCONSOLIDATION,0.16,High School,female,MORTGAGE,150041.0,Yes,0.0
2484,7.0,25000.0,10.99,MEDICAL,0.27,Associate,female,OWN,91002.0,No,0.0
2485,4.0,12000.0,10.37,HOMEIMPROVEMENT,0.19,Associate,male,MORTGAGE,62563.0,No,0.0
2486,4.0,5000.0,11.11,PERSONAL,0.06,Associate,male,MORTGAGE,84899.0,Yes,0.0
2487,6.0,7500.0,12.22,VENTURE,0.11,Bachelor,female,MORTGAGE,67048.0,No,0.0
2488,5.0,9000.0,5.99,MEDICAL,0.11,Bachelor,male,MORTGAGE,78873.0,No,0.0
2489,9.0,8000.0,13.92,DEBTCONSOLIDATION,0.18,High School,female,RENT,43853.0,Yes,0.0
2490,3.0,12000.0,10.99,VENTURE,0.14,Bachelor,female,RENT,87727.0,No,0.0
2491,3.0,14400.0,17.99,PERSONAL,0.17,Associate,female,RENT,82699.0,No,1.0
2492,4.0,12000.0,14.14,HOMEIMPROVEMENT,0.13,Master,male,MORTGAGE,90640.0,Yes,0.0
2493,4.0,4000.0,8.25,PERSONAL,0.05,Bachelor,female,RENT,78865.0,Yes,0.0
2494,2.0,10000.0,5.79,MEDICAL,0.13,Master,male,MORTGAGE,79311.0,Yes,0.0
2495,4.0,10000.0,10.99,VENTURE,0.22,Bachelor,female,MORTGAGE,45346.0,No,0.0
2496,2.0,2100.0,15.99,MEDICAL,0.17,High School,female,RENT,12374.0,No,1.0
2497,11.0,6000.0,12.53,HOMEIMPROVEMENT,0.07,Associate,male,OTHER,84680.0,No,0.0
2498,4.0,8000.0,7.9,VENTURE,0.13,Master,female,RENT,60978.0,Yes,0.0
2499,5.0,2789.0,10.74,DEBTCONSOLIDATION,0.06,High School,female,RENT,49219.0,No,0.0
2500,5.0,6400.0,11.01,PERSONAL,0.1,Bachelor,male,MORTGAGE,66851.0,Yes,0.0
2501,4.0,12475.0,6.03,VENTURE,0.12,Bachelor,female,MORTGAGE,106572.0,No,0.0
2502,2.0,10000.0,8.49,DEBTCONSOLIDATION,0.12,High School,male,RENT,80185.0,No,0.0
2503,9.0,22750.0,14.46,DEBTCONSOLIDATION,0.41,Associate,male,RENT,56162.0,No,1.0
2504,3.0,6800.0,13.22,EDUCATION,0.07,High School,male,RENT,93312.0,Yes,0.0
2505,3.0,7000.0,7.51,VENTURE,0.13,High School,male,MORTGAGE,53979.0,Yes,0.0
2506,2.0,11100.0,16.77,EDUCATION,0.17,Bachelor,female,MORTGAGE,66936.0,Yes,0.0
2507,10.0,15000.0,11.01,HOMEIMPROVEMENT,0.08,High School,female,RENT,181065.0,Yes,0.0
2508,4.0,2300.0,11.01,VENTURE,0.02,Master,male,MORTGAGE,94542.0,Yes,0.0
2509,2.0,12000.0,7.88,MEDICAL,0.24,Bachelor,female,RENT,49146.0,Yes,0.0
2510,2.0,20000.0,15.06,EDUCATION,0.13,Bachelor,male,MORTGAGE,156981.0,Yes,0.0
2511,5.0,35000.0,11.01,EDUCATION,0.19,High School,female,RENT,187822.0,Yes,0.0
2512,10.0,20000.0,11.01,EDUCATION,0.08,High School,female,MORTGAGE,243651.0,Yes,0.0
2513,16.0,5500.0,7.14,EDUCATION,0.1,High School,female,MORTGAGE,57469.0,No,0.0
2514,4.0,4000.0,13.43,DEBTCONSOLIDATION,0.15,Master,female,RENT,26055.0,Yes,0.0
2515,5.0,4000.0,11.01,DEBTCONSOLIDATION,0.08,Master,male,MORTGAGE,50137.0,Yes,0.0
2516,2.0,5075.0,11.01,DEBTCONSOLIDATION,0.11,Associate,female,RENT,44494.0,Yes,0.0
2517,5.0,8825.0,5.99,PERSONAL,0.11,High School,female,MORTGAGE,78073.0,Yes,0.0
2518,15.0,5000.0,10.65,PERSONAL,0.12,Associate,male,MORTGAGE,41719.0,No,0.0
2519,6.0,2000.0,12.53,PERSONAL,0.08,Associate,female,RENT,25090.0,Yes,0.0
2520,17.0,15000.0,10.62,VENTURE,0.04,High School,female,MORTGAGE,368127.0,No,0.0
2521,8.0,9581.0,12.93,PERSONAL,0.22,Bachelor,female,MORTGAGE,42837.0,Yes,0.0
2522,8.0,24188.0,14.1,PERSONAL,0.08,Master,female,MORTGAGE,319355.0,No,0.0
2523,10.0,9542.0,13.83,MEDICAL,0.13,Bachelor,male,MORTGAGE,71933.0,No,1.0
2524,9.0,9600.0,11.01,MEDICAL,0.2,Master,female,RENT,48806.0,No,1.0
2525,3.0,3500.0,6.92,MEDICAL,0.09,High School,male,RENT,38563.0,Yes,0.0
2526,15.0,4000.0,10.75,PERSONAL,0.05,Associate,female,MORTGAGE,79089.0,No,0.0
2527,4.0,5000.0,10.07,HOMEIMPROVEMENT,0.04,High School,male,MORTGAGE,130406.0,Yes,0.0
2528,7.0,4275.0,10.28,MEDICAL,0.11,Bachelor,male,OWN,38157.0,Yes,0.0
2529,3.0,8800.0,9.63,EDUCATION,0.11,Associate,male,MORTGAGE,80123.0,Yes,0.0
2530,7.0,24250.0,10.73,MEDICAL,0.16,Master,male,MORTGAGE,153094.0,No,0.0
2531,10.0,2708.0,14.83,MEDICAL,0.13,Associate,male,RENT,21182.0,No,1.0
2532,7.0,15000.0,8.49,PERSONAL,0.08,Master,male,MORTGAGE,183665.0,No,0.0
2533,7.0,15000.0,9.91,VENTURE,0.13,Associate,female,MORTGAGE,114736.0,Yes,0.0
2534,6.0,15000.0,11.58,MEDICAL,0.16,High School,female,RENT,91585.0,Yes,0.0
2535,7.0,25000.0,11.01,MEDICAL,0.14,Associate,female,MORTGAGE,174884.0,No,0.0
2536,2.0,1000.0,11.14,EDUCATION,0.08,High School,female,OWN,12282.0,Yes,0.0
2537,3.0,6400.0,8.63,PERSONAL,0.09,Master,male,MORTGAGE,71811.0,Yes,0.0
2538,4.0,7500.0,11.01,EDUCATION,0.23,High School,female,OWN,33258.0,No,0.0
2539,6.0,13000.0,7.9,DEBTCONSOLIDATION,0.32,High School,female,RENT,40572.0,No,1.0
2540,5.0,3585.0,12.95,DEBTCONSOLIDATION,0.08,Associate,male,RENT,46854.0,Yes,0.0
2541,9.0,5000.0,7.74,VENTURE,0.08,Bachelor,male,MORTGAGE,60721.0,Yes,0.0
2542,5.0,9128.0,9.92,DEBTCONSOLIDATION,0.03,Associate,female,MORTGAGE,277100.0,No,0.0
2543,12.0,8000.0,10.38,EDUCATION,0.07,High School,male,RENT,106956.0,Yes,0.0
2544,3.0,11000.0,10.0,EDUCATION,0.18,Master,female,RENT,60714.0,Yes,0.0
2545,2.0,10500.0,7.51,VENTURE,0.18,Associate,female,MORTGAGE,58459.0,Yes,0.0
2546,6.0,13000.0,12.57,EDUCATION,0.17,Master,female,RENT,77837.0,No,0.0
2547,4.0,12000.0,7.9,EDUCATION,0.23,High School,female,RENT,51596.0,No,0.0
2548,6.0,1600.0,10.37,PERSONAL,0.03,Bachelor,female,RENT,51397.0,Yes,0.0
2549,2.0,15000.0,12.68,MEDICAL,0.16,Associate,male,MORTGAGE,91717.0,Yes,0.0
2550,12.0,10000.0,10.71,HOMEIMPROVEMENT,0.1,Bachelor,male,MORTGAGE,104499.0,Yes,0.0
2551,3.0,7200.0,12.87,EDUCATION,0.1,Bachelor,female,RENT,72895.0,No,0.0
2552,12.0,10000.0,11.01,VENTURE,0.1,High School,male,MORTGAGE,102880.0,Yes,0.0
2553,2.0,3250.0,11.01,VENTURE,0.25,High School,male,RENT,13178.0,No,1.0
2554,7.0,7750.0,11.01,DEBTCONSOLIDATION,0.14,Bachelor,male,MORTGAGE,57226.0,No,1.0
2555,3.0,9000.0,10.83,EDUCATION,0.26,Bachelor,female,OTHER,34450.0,No,1.0
2556,10.0,3000.0,11.01,MEDICAL,0.04,Master,male,MORTGAGE,77827.0,No,0.0
2557,4.0,3000.0,7.93,PERSONAL,0.05,Master,male,RENT,57718.0,Yes,0.0
2558,2.0,4000.0,10.0,MEDICAL,0.12,High School,male,RENT,34538.0,Yes,0.0
2559,3.0,5250.0,7.66,EDUCATION,0.18,Bachelor,female,RENT,29844.0,No,1.0
2560,10.0,3000.0,13.99,HOMEIMPROVEMENT,0.06,Master,male,MORTGAGE,47908.0,No,1.0
2561,5.0,5000.0,7.43,PERSONAL,0.07,Master,male,MORTGAGE,72987.0,Yes,0.0
2562,4.0,9800.0,11.01,VENTURE,0.13,Associate,female,OWN,72948.0,Yes,0.0
2563,10.0,12800.0,9.45,EDUCATION,0.16,Bachelor,male,RENT,78743.0,Yes,0.0
2564,7.0,8000.0,7.78,EDUCATION,0.06,Master,male,MORTGAGE,144925.0,Yes,0.0
2565,4.0,12000.0,16.4,DEBTCONSOLIDATION,0.2,Associate,female,MORTGAGE,61155.0,No,1.0
2566,8.0,8650.0,8.49,PERSONAL,0.12,Bachelor,male,RENT,73693.0,No,0.0
2567,10.0,12075.0,12.42,VENTURE,0.06,Associate,female,RENT,204903.0,No,0.0
2568,8.0,3000.0,10.62,VENTURE,0.07,High School,female,OWN,43011.0,No,0.0
2569,2.0,12000.0,12.68,VENTURE,0.05,Bachelor,male,MORTGAGE,241119.0,Yes,0.0
2570,6.0,6000.0,12.73,DEBTCONSOLIDATION,0.08,High School,female,MORTGAGE,73115.0,Yes,0.0
2571,2.0,3500.0,9.91,VENTURE,0.07,Bachelor,female,MORTGAGE,51195.0,Yes,0.0
2572,4.0,1865.0,8.64,EDUCATION,0.05,High School,male,RENT,41115.0,Yes,0.0
2573,2.0,10300.0,10.59,EDUCATION,0.19,Bachelor,male,RENT,55504.0,Yes,0.0
2574,6.0,14000.0,11.01,EDUCATION,0.06,Associate,female,MORTGAGE,228928.0,Yes,0.0
2575,8.0,2100.0,7.88,MEDICAL,0.08,Associate,female,RENT,25937.0,Yes,0.0
2576,3.0,10000.0,11.86,DEBTCONSOLIDATION,0.13,Master,male,RENT,79576.0,Yes,0.0
2577,4.0,12000.0,9.91,PERSONAL,0.29,Bachelor,female,RENT,41002.0,No,1.0
2578,4.0,12000.0,10.38,HOMEIMPROVEMENT,0.1,Associate,female,MORTGAGE,121126.0,Yes,0.0
2579,6.0,11200.0,14.27,DEBTCONSOLIDATION,0.2,Associate,male,RENT,56216.0,Yes,0.0
2580,6.0,6500.0,15.79,DEBTCONSOLIDATION,0.24,Bachelor,female,RENT,27223.0,No,1.0
2581,6.0,11000.0,15.99,EDUCATION,0.11,Associate,female,RENT,103299.0,No,1.0
2582,3.0,10000.0,7.89,DEBTCONSOLIDATION,0.13,Master,female,MORTGAGE,75074.0,No,0.0
2583,13.0,9900.0,14.84,MEDICAL,0.15,High School,male,RENT,67367.0,No,1.0
2584,9.0,10000.0,11.26,PERSONAL,0.09,Master,female,MORTGAGE,111582.0,Yes,0.0
2585,3.0,14000.0,7.9,EDUCATION,0.25,High School,male,OWN,55887.0,No,0.0
2586,4.0,10000.0,10.46,EDUCATION,0.19,Master,female,RENT,53807.0,Yes,0.0
2587,4.0,7925.0,15.27,DEBTCONSOLIDATION,0.22,Master,female,RENT,36812.0,No,0.0
2588,3.0,21000.0,14.65,HOMEIMPROVEMENT,0.18,High School,male,MORTGAGE,115980.0,Yes,0.0
2589,10.0,5000.0,13.59,MEDICAL,0.13,Associate,male,OWN,37354.0,Yes,0.0
2590,4.0,15825.0,15.62,EDUCATION,0.11,Associate,male,MORTGAGE,140428.0,Yes,0.0
2591,3.0,12000.0,7.51,EDUCATION,0.16,Master,female,MORTGAGE,73316.0,Yes,0.0
2592,9.0,7000.0,14.27,HOMEIMPROVEMENT,0.11,Associate,female,RENT,60933.0,No,1.0
2593,3.0,3900.0,7.51,VENTURE,0.06,Associate,female,MORTGAGE,63259.0,No,0.0
2594,6.0,9000.0,15.58,VENTURE,0.08,Associate,male,MORTGAGE,109189.0,No,0.0
2595,3.0,3261.0,9.06,MEDICAL,0.07,Bachelor,female,MORTGAGE,48130.0,No,1.0
2596,2.0,8000.0,10.95,VENTURE,0.18,Bachelor,male,RENT,43693.0,Yes,0.0
2597,3.0,6000.0,7.88,EDUCATION,0.05,High School,male,MORTGAGE,132366.0,Yes,0.0
2598,7.0,10000.0,12.42,VENTURE,0.21,Bachelor,male,OWN,48142.0,Yes,0.0
2599,2.0,10000.0,14.74,VENTURE,0.07,Bachelor,female,OTHER,151143.0,No,0.0
2600,10.0,35000.0,12.42,MEDICAL,0.18,Bachelor,female,MORTGAGE,198701.0,Yes,0.0
2601,8.0,22000.0,6.91,VENTURE,0.1,Master,male,RENT,229251.0,Yes,0.0
2602,6.0,3600.0,6.92,HOMEIMPROVEMENT,0.1,Bachelor,female,RENT,37264.0,No,1.0
2603,4.0,20000.0,13.38,MEDICAL,0.31,Bachelor,male,RENT,64580.0,No,1.0
2604,9.0,20000.0,11.11,DEBTCONSOLIDATION,0.21,Bachelor,female,RENT,94217.0,No,0.0
2605,4.0,15000.0,14.96,HOMEIMPROVEMENT,0.18,Master,male,MORTGAGE,83836.0,No,1.0
2606,11.0,4800.0,8.49,VENTURE,0.12,Bachelor,female,RENT,41386.0,Yes,0.0
2607,8.0,15000.0,6.54,MEDICAL,0.16,High School,female,MORTGAGE,96645.0,Yes,0.0
2608,4.0,9600.0,13.85,DEBTCONSOLIDATION,0.09,Bachelor,male,RENT,109277.0,Yes,0.0
2609,9.0,8000.0,13.33,MEDICAL,0.08,Doctorate,female,MORTGAGE,104863.0,No,0.0
2610,3.0,4750.0,10.62,DEBTCONSOLIDATION,0.16,Master,male,RENT,29880.0,No,0.0
2611,3.0,24250.0,10.38,PERSONAL,0.13,Associate,male,MORTGAGE,180855.0,Yes,0.0
2612,4.0,20000.0,7.9,MEDICAL,0.21,Master,male,RENT,96969.0,No,0.0
2613,9.0,6500.0,11.28,MEDICAL,0.14,Master,female,MORTGAGE,46488.0,Yes,0.0
2614,7.0,10000.0,12.73,EDUCATION,0.17,High School,female,MORTGAGE,58869.0,Yes,0.0
2615,9.0,11200.0,10.36,MEDICAL,0.26,Bachelor,male,RENT,43124.0,No,1.0
2616,9.0,12100.0,5.79,MEDICAL,0.18,Bachelor,female,OWN,68448.0,Yes,0.0
2617,4.0,8000.0,12.83,VENTURE,0.11,Bachelor,female,RENT,75468.0,No,0.0
2618,3.0,18000.0,14.46,VENTURE,0.24,Bachelor,male,MORTGAGE,75282.0,No,0.0
2619,2.0,6000.0,10.65,PERSONAL,0.08,High School,male,OWN,79049.0,Yes,0.0
2620,2.0,7000.0,11.83,DEBTCONSOLIDATION,0.09,Associate,male,RENT,79038.0,No,0.0
2621,3.0,11000.0,11.01,MEDICAL,0.07,High School,female,MORTGAGE,150077.0,Yes,0.0
2622,11.0,8500.0,5.79,DEBTCONSOLIDATION,0.12,Bachelor,female,MORTGAGE,69893.0,Yes,0.0
2623,17.0,10000.0,7.51,PERSONAL,0.16,Associate,female,MORTGAGE,62512.0,Yes,0.0
2624,7.0,4800.0,10.39,DEBTCONSOLIDATION,0.17,Associate,male,MORTGAGE,28357.0,No,0.0
2625,6.0,12000.0,7.29,EDUCATION,0.09,Master,male,MORTGAGE,138909.0,Yes,0.0
2626,4.0,4000.0,9.45,EDUCATION,0.16,Bachelor,male,RENT,24932.0,Yes,0.0
2627,2.0,24000.0,8.9,EDUCATION,0.21,High School,male,RENT,114870.0,No,0.0
2628,3.0,2600.0,6.03,VENTURE,0.04,High School,female,MORTGAGE,61030.0,Yes,0.0
2629,2.0,9043.0,11.01,HOMEIMPROVEMENT,0.13,Associate,female,RENT,67104.0,Yes,0.0
2630,7.0,5300.0,7.68,EDUCATION,0.14,Bachelor,male,MORTGAGE,38036.0,Yes,0.0
2631,3.0,8197.0,11.01,PERSONAL,0.08,High School,male,OWN,109017.0,Yes,0.0
2632,4.0,23000.0,6.91,DEBTCONSOLIDATION,0.19,Bachelor,male,MORTGAGE,120133.0,No,0.0
2633,5.0,6200.0,11.01,DEBTCONSOLIDATION,0.2,Master,male,RENT,30867.0,No,0.0
2634,8.0,7038.0,7.45,DEBTCONSOLIDATION,0.05,Associate,female,RENT,135733.0,Yes,0.0
2635,7.0,6000.0,7.51,PERSONAL,0.08,High School,female,RENT,76648.0,Yes,0.0
2636,2.0,5675.0,11.01,VENTURE,0.07,High School,female,RENT,80809.0,Yes,0.0
2637,4.0,9600.0,14.79,EDUCATION,0.12,Bachelor,female,MORTGAGE,82111.0,Yes,0.0
2638,6.0,8000.0,11.68,PERSONAL,0.08,Master,male,MORTGAGE,99870.0,Yes,0.0
2639,6.0,7000.0,9.12,MEDICAL,0.09,Bachelor,male,RENT,75517.0,Yes,0.0
2640,10.0,16000.0,10.99,MEDICAL,0.13,Master,female,OWN,118815.0,No,0.0
2641,14.0,12000.0,10.37,HOMEIMPROVEMENT,0.17,Associate,male,RENT,68880.0,No,0.0
2642,4.0,10000.0,13.61,EDUCATION,0.15,Master,female,MORTGAGE,68327.0,Yes,0.0
2643,9.0,7600.0,6.03,DEBTCONSOLIDATION,0.06,Master,female,MORTGAGE,121022.0,Yes,0.0
2644,7.0,7000.0,14.96,HOMEIMPROVEMENT,0.19,Associate,male,RENT,37639.0,No,1.0
2645,10.0,8000.0,12.84,DEBTCONSOLIDATION,0.16,Bachelor,female,RENT,50166.0,No,1.0
2646,3.0,8500.0,8.14,DEBTCONSOLIDATION,0.13,Bachelor,male,MORTGAGE,66091.0,No,1.0
2647,7.0,13000.0,13.48,VENTURE,0.27,Associate,male,RENT,48962.0,No,1.0
2648,8.0,9000.0,16.29,MEDICAL,0.11,Bachelor,female,RENT,80868.0,No,1.0
2649,19.0,20000.0,14.0,HOMEIMPROVEMENT,0.32,High School,male,RENT,62424.0,No,1.0
2650,5.0,2678.0,9.96,PERSONAL,0.12,Bachelor,male,RENT,22749.0,No,0.0
2651,4.0,11000.0,10.59,EDUCATION,0.25,Associate,female,MORTGAGE,44369.0,No,1.0
2652,13.0,12000.0,9.69,DEBTCONSOLIDATION,0.19,Bachelor,female,MORTGAGE,62125.0,Yes,0.0
2653,2.0,30000.0,15.62,MEDICAL,0.16,Master,male,MORTGAGE,192646.0,No,1.0
2654,4.0,3903.0,14.11,DEBTCONSOLIDATION,0.15,Master,male,RENT,26282.0,No,0.0
2655,8.0,4000.0,11.85,DEBTCONSOLIDATION,0.07,Bachelor,female,RENT,61071.0,Yes,0.0
2656,3.0,5000.0,7.43,PERSONAL,0.04,High School,male,MORTGAGE,121240.0,Yes,0.0
2657,13.0,2500.0,11.99,VENTURE,0.02,Associate,female,MORTGAGE,108839.0,Yes,0.0
2658,3.0,6000.0,14.54,PERSONAL,0.08,Bachelor,female,RENT,72907.0,No,0.0
2659,12.0,6248.0,7.9,DEBTCONSOLIDATION,0.08,Associate,male,RENT,76748.0,Yes,0.0
2660,8.0,20000.0,11.48,PERSONAL,0.23,Bachelor,male,RENT,85379.0,Yes,0.0
2661,4.0,12000.0,8.94,EDUCATION,0.15,High School,male,RENT,78821.0,No,0.0
2662,4.0,10463.0,9.75,HOMEIMPROVEMENT,0.14,Master,male,RENT,72910.0,Yes,0.0
2663,2.0,15000.0,14.93,DEBTCONSOLIDATION,0.13,High School,male,RENT,118432.0,No,1.0
2664,3.0,15000.0,7.49,PERSONAL,0.18,High School,female,MORTGAGE,83651.0,Yes,0.0
2665,7.0,1900.0,11.49,VENTURE,0.03,Bachelor,male,MORTGAGE,63127.0,Yes,0.0
2666,3.0,6000.0,12.42,VENTURE,0.07,Associate,female,RENT,91018.0,Yes,0.0
2667,6.0,14000.0,18.09,MEDICAL,0.36,High School,male,OWN,38850.0,No,1.0
2668,3.0,5000.0,12.69,VENTURE,0.07,Associate,female,RENT,75845.0,Yes,0.0
2669,7.0,15000.0,11.12,HOMEIMPROVEMENT,0.11,Associate,male,MORTGAGE,135215.0,No,0.0
2670,9.0,10000.0,11.01,EDUCATION,0.18,Bachelor,female,RENT,55116.0,No,0.0
2671,3.0,25179.0,15.45,EDUCATION,0.22,High School,male,MORTGAGE,116721.0,Yes,0.0
2672,22.0,11502.0,12.44,EDUCATION,0.09,High School,male,MORTGAGE,128603.0,Yes,0.0
2673,3.0,9000.0,6.73,PERSONAL,0.12,Associate,male,RENT,73251.0,Yes,0.0
2674,2.0,6250.0,12.69,VENTURE,0.2,High School,female,OWN,31948.0,Yes,0.0
2675,3.0,5000.0,10.05,DEBTCONSOLIDATION,0.16,Associate,female,RENT,30672.0,No,1.0
